city,time,product_line,unit_price,quantity,tax_5%,total,payment,customer_type,gender,rating,cogs,gross_income
naypyitaw,2019-01-13 19:30:00,fashion_accessories,74.29,1,3.7145,78.0045,cash,member,female,5.0,74.29,3.7145
naypyitaw,2019-01-14 10:02:00,electronic_accessories,61.41,7,21.4935,451.3635,cash,normal,male,9.8,429.87,21.4935
naypyitaw,2019-01-14 10:55:00,health_and_beauty,60.47,3,9.0705,190.4805,credit card,member,male,5.6,181.41,9.0705
naypyitaw,2019-01-14 14:00:00,electronic_accessories,44.84,9,20.178,423.738,credit card,member,female,7.5,403.56,20.178
naypyitaw,2019-01-14 14:43:00,food_and_beverages,31.77,4,6.354,133.434,ewallet,normal,male,6.2,127.08,6.354
naypyitaw,2019-01-14 15:20:00,food_and_beverages,84.83,1,4.2415,89.0715,ewallet,normal,male,8.8,84.83,4.2415
naypyitaw,2019-01-14 15:42:00,health_and_beauty,53.19,7,18.6165,390.9465,ewallet,normal,male,5.0,372.33,18.6165
naypyitaw,2019-01-15 15:01:00,electronic_accessories,55.87,10,27.935,586.635,cash,normal,male,5.8,558.7,27.935
naypyitaw,2019-01-15 19:25:00,food_and_beverages,17.44,5,4.36,91.56,cash,member,male,8.1,87.2,4.36
naypyitaw,2019-01-15 20:44:00,health_and_beauty,81.23,7,28.4305,597.0405,cash,member,male,9.0,568.61,28.4305
naypyitaw,2019-01-16 12:07:00,sports_and_travel,17.14,7,5.999,125.979,credit card,member,male,7.9,119.98,5.999
naypyitaw,2019-01-16 13:32:00,home_and_lifestyle,95.58,10,47.79,1003.59,cash,normal,male,4.8,955.8,47.79
naypyitaw,2019-01-16 14:42:00,food_and_beverages,52.6,9,23.67,497.07,cash,normal,female,7.6,473.4,23.67
naypyitaw,2019-01-16 15:10:00,sports_and_travel,15.49,2,1.549,32.529,cash,member,female,6.3,30.98,1.549
naypyitaw,2019-01-16 18:08:00,food_and_beverages,93.26,9,41.967,881.307,cash,normal,female,8.8,839.34,41.967
naypyitaw,2019-01-17 12:36:00,health_and_beauty,62.82,2,6.282,131.922,ewallet,member,female,4.9,125.64,6.282
naypyitaw,2019-01-17 15:05:00,sports_and_travel,71.92,5,17.98,377.58,credit card,member,male,4.3,359.6,17.98
naypyitaw,2019-01-17 16:46:00,food_and_beverages,65.65,2,6.565,137.865,cash,member,male,6.0,131.3,6.565
naypyitaw,2019-01-18 15:08:00,health_and_beauty,39.42,1,1.971,41.391,cash,normal,female,8.4,39.42,1.971
naypyitaw,2019-01-18 15:28:00,sports_and_travel,90.63,9,40.7835,856.4535,cash,member,female,5.1,815.67,40.7835
naypyitaw,2019-01-18 16:23:00,fashion_accessories,60.74,7,21.259,446.439,ewallet,normal,male,5.0,425.18,21.259
naypyitaw,2019-01-19 10:21:00,home_and_lifestyle,88.61,1,4.4305,93.0405,cash,member,female,7.7,88.61,4.4305
naypyitaw,2019-01-19 11:43:00,electronic_accessories,56.13,4,11.226,235.746,ewallet,normal,female,8.6,224.52,11.226
naypyitaw,2019-01-19 12:46:00,food_and_beverages,59.59,4,11.918,250.278,cash,member,male,9.8,238.36,11.918
naypyitaw,2019-01-19 16:08:00,sports_and_travel,80.93,1,4.0465,84.9765,credit card,member,male,9.0,80.93,4.0465
naypyitaw,2019-01-19 19:39:00,food_and_beverages,43.18,8,17.272,362.712,credit card,normal,female,8.3,345.44,17.272
naypyitaw,2019-01-20 10:13:00,home_and_lifestyle,89.25,8,35.7,749.7,cash,member,female,4.7,714.0,35.7
naypyitaw,2019-01-20 12:27:00,health_and_beauty,64.08,7,22.428,470.988,ewallet,normal,male,7.6,448.56,22.428
naypyitaw,2019-01-20 16:51:00,sports_and_travel,82.93,4,16.586,348.306,ewallet,member,male,9.6,331.72,16.586
naypyitaw,2019-01-20 20:37:00,fashion_accessories,15.62,8,6.248,131.208,ewallet,normal,male,9.1,124.96,6.248
naypyitaw,2019-01-21 14:42:00,health_and_beauty,99.19,6,29.757,624.897,credit card,normal,female,5.5,595.14,29.757
naypyitaw,2019-01-21 20:13:00,food_and_beverages,68.98,1,3.449,72.429,cash,member,male,4.8,68.98,3.449
naypyitaw,2019-01-22 10:57:00,health_and_beauty,81.51,1,4.0755,85.5855,ewallet,member,female,9.2,81.51,4.0755
naypyitaw,2019-01-22 18:56:00,health_and_beauty,20.38,5,5.095,106.995,cash,normal,female,6.0,101.9,5.095
naypyitaw,2019-01-22 20:46:00,home_and_lifestyle,39.39,5,9.8475,206.7975,credit card,member,male,8.7,196.95,9.8475
naypyitaw,2019-01-23 10:18:00,health_and_beauty,10.99,5,2.7475,57.6975,credit card,normal,female,9.3,54.95,2.7475
naypyitaw,2019-01-23 10:25:00,home_and_lifestyle,47.38,4,9.476,198.996,cash,member,female,7.1,189.52,9.476
naypyitaw,2019-01-23 10:33:00,health_and_beauty,99.96,7,34.986,734.706,cash,normal,male,6.1,699.72,34.986
naypyitaw,2019-01-23 11:15:00,fashion_accessories,45.44,7,15.904,333.984,cash,normal,female,9.2,318.08,15.904
naypyitaw,2019-01-23 11:51:00,food_and_beverages,38.47,8,15.388,323.148,cash,member,male,7.7,307.76,15.388
naypyitaw,2019-01-23 12:10:00,home_and_lifestyle,83.77,6,25.131,527.751,ewallet,member,female,5.4,502.62,25.131
naypyitaw,2019-01-23 13:00:00,sports_and_travel,89.8,10,44.9,942.9,credit card,member,female,5.4,898.0,44.9
naypyitaw,2019-01-23 13:29:00,electronic_accessories,84.05,3,12.6075,264.7575,cash,normal,female,9.8,252.15,12.6075
naypyitaw,2019-01-23 17:16:00,electronic_accessories,83.08,1,4.154,87.234,ewallet,normal,male,6.4,83.08,4.154
naypyitaw,2019-01-23 18:37:00,food_and_beverages,19.25,8,7.7,161.7,ewallet,normal,male,6.6,154.0,7.7
naypyitaw,2019-01-24 13:24:00,home_and_lifestyle,60.87,1,3.0435,63.9135,cash,member,female,5.5,60.87,3.0435
naypyitaw,2019-01-24 20:59:00,home_and_lifestyle,85.72,3,12.858,270.018,ewallet,member,male,5.1,257.16,12.858
naypyitaw,2019-01-25 13:38:00,sports_and_travel,70.19,9,31.5855,663.2955,cash,member,female,6.7,631.71,31.5855
naypyitaw,2019-01-25 13:48:00,health_and_beauty,90.5,10,45.25,950.25,cash,member,male,8.1,905.0,45.25
naypyitaw,2019-01-25 15:00:00,health_and_beauty,34.31,8,13.724,288.204,ewallet,normal,male,5.7,274.48,13.724
naypyitaw,2019-01-25 15:46:00,fashion_accessories,15.43,1,0.7715,16.2015,credit card,member,male,6.1,15.43,0.7715
naypyitaw,2019-01-25 18:30:00,fashion_accessories,84.87,3,12.7305,267.3405,ewallet,member,female,7.4,254.61,12.7305
naypyitaw,2019-01-26 10:06:00,fashion_accessories,64.99,1,3.2495,68.2395,credit card,normal,female,4.5,64.99,3.2495
naypyitaw,2019-01-26 15:11:00,health_and_beauty,33.81,3,5.0715,106.5015,ewallet,member,male,7.3,101.43,5.0715
naypyitaw,2019-01-26 18:53:00,fashion_accessories,36.85,5,9.2125,193.4625,cash,normal,female,9.2,184.25,9.2125
naypyitaw,2019-01-26 19:54:00,sports_and_travel,44.86,10,22.43,471.03,ewallet,normal,female,8.2,448.6,22.43
naypyitaw,2019-01-27 11:17:00,food_and_beverages,90.24,6,27.072,568.512,cash,normal,female,6.2,541.44,27.072
naypyitaw,2019-01-27 13:58:00,electronic_accessories,46.57,10,23.285,488.985,cash,member,female,7.6,465.7,23.285
naypyitaw,2019-01-27 14:28:00,sports_and_travel,14.36,10,7.18,150.78,cash,normal,female,5.4,143.6,7.18
naypyitaw,2019-01-27 14:55:00,fashion_accessories,54.07,9,24.3315,510.9615,ewallet,member,female,9.5,486.63,24.3315
naypyitaw,2019-01-27 17:38:00,home_and_lifestyle,24.24,7,8.484,178.164,ewallet,member,female,9.4,169.68,8.484
naypyitaw,2019-01-27 19:48:00,home_and_lifestyle,69.4,2,6.94,145.74,ewallet,normal,male,9.0,138.8,6.94
naypyitaw,2019-01-28 13:05:00,sports_and_travel,80.97,8,32.388,680.148,cash,normal,female,9.3,647.76,32.388
naypyitaw,2019-01-28 15:16:00,health_and_beauty,17.41,5,4.3525,91.4025,credit card,normal,male,4.9,87.05,4.3525
naypyitaw,2019-01-28 16:43:00,electronic_accessories,18.77,6,5.631,118.251,credit card,member,male,5.5,112.62,5.631
naypyitaw,2019-01-28 16:47:00,health_and_beauty,86.8,3,13.02,273.42,ewallet,member,male,9.9,260.4,13.02
naypyitaw,2019-01-28 19:24:00,fashion_accessories,23.82,5,5.955,125.055,ewallet,normal,female,5.4,119.1,5.955
naypyitaw,2019-01-28 20:50:00,home_and_lifestyle,69.81,4,13.962,293.202,credit card,normal,female,5.9,279.24,13.962
naypyitaw,2019-01-29 10:01:00,sports_and_travel,19.15,6,5.745,120.645,credit card,member,female,6.8,114.9,5.745
naypyitaw,2019-01-29 12:25:00,fashion_accessories,42.08,6,12.624,265.104,cash,normal,male,8.9,252.48,12.624
naypyitaw,2019-01-29 13:46:00,health_and_beauty,40.35,1,2.0175,42.3675,ewallet,normal,male,6.2,40.35,2.0175
naypyitaw,2019-01-29 14:26:00,electronic_accessories,58.76,10,29.38,616.98,ewallet,normal,male,9.0,587.6,29.38
naypyitaw,2019-01-30 14:43:00,home_and_lifestyle,10.53,5,2.6325,55.2825,credit card,member,female,5.8,52.65,2.6325
naypyitaw,2019-01-30 16:24:00,food_and_beverages,97.03,5,24.2575,509.4075,ewallet,normal,female,9.3,485.15,24.2575
naypyitaw,2019-01-30 17:08:00,sports_and_travel,22.38,1,1.119,23.499,credit card,normal,female,8.6,22.38,1.119
naypyitaw,2019-01-30 19:42:00,sports_and_travel,76.4,2,7.64,160.44,ewallet,normal,male,6.5,152.8,7.64
naypyitaw,2019-01-30 20:23:00,food_and_beverages,98.52,10,49.26,1034.46,ewallet,member,female,4.5,985.2,49.26
naypyitaw,2019-01-30 20:47:00,home_and_lifestyle,22.96,1,1.148,24.108,cash,normal,male,4.3,22.96,1.148
naypyitaw,2019-01-31 10:33:00,fashion_accessories,62.18,10,31.09,652.89,ewallet,normal,female,6.0,621.8,31.09
naypyitaw,2019-01-31 10:36:00,fashion_accessories,98.7,8,39.48,829.08,ewallet,member,male,8.5,789.6,39.48
naypyitaw,2019-01-31 12:02:00,sports_and_travel,23.75,9,10.6875,224.4375,cash,normal,female,9.5,213.75,10.6875
naypyitaw,2019-01-31 16:24:00,electronic_accessories,37.06,4,7.412,155.652,ewallet,member,male,9.7,148.24,7.412
naypyitaw,2019-02-01 16:19:00,sports_and_travel,31.67,8,12.668,266.028,credit card,member,female,5.6,253.36,12.668
naypyitaw,2019-02-01 18:09:00,fashion_accessories,99.82,2,9.982,209.622,credit card,normal,male,6.7,199.64,9.982
naypyitaw,2019-02-02 10:11:00,home_and_lifestyle,56.11,2,5.611,117.831,cash,member,male,6.3,112.22,5.611
naypyitaw,2019-02-02 12:40:00,electronic_accessories,35.49,6,10.647,223.587,cash,normal,female,4.1,212.94,10.647
naypyitaw,2019-02-02 13:23:00,fashion_accessories,95.42,4,19.084,400.764,ewallet,normal,female,6.4,381.68,19.084
naypyitaw,2019-02-02 14:05:00,fashion_accessories,83.35,2,8.335,175.035,credit card,member,female,9.5,166.7,8.335
naypyitaw,2019-02-02 16:33:00,food_and_beverages,38.42,1,1.921,40.341,cash,member,female,8.6,38.42,1.921
naypyitaw,2019-02-02 20:29:00,food_and_beverages,65.97,8,26.388,554.148,cash,normal,male,8.4,527.76,26.388
naypyitaw,2019-02-03 11:22:00,sports_and_travel,54.55,10,27.275,572.775,credit card,member,female,7.1,545.5,27.275
naypyitaw,2019-02-03 13:01:00,fashion_accessories,27.02,3,4.053,85.113,credit card,normal,female,7.1,81.06,4.053
naypyitaw,2019-02-03 13:50:00,health_and_beauty,85.6,7,29.96,629.16,cash,member,male,5.3,599.2,29.96
naypyitaw,2019-02-03 16:35:00,fashion_accessories,92.49,5,23.1225,485.5725,credit card,member,female,8.6,462.45,23.1225
naypyitaw,2019-02-03 16:42:00,sports_and_travel,73.98,7,25.893,543.753,ewallet,normal,female,4.1,517.86,25.893
naypyitaw,2019-02-03 19:44:00,sports_and_travel,14.39,2,1.439,30.219,credit card,normal,female,7.2,28.78,1.439
naypyitaw,2019-02-13 10:50:00,fashion_accessories,22.51,7,7.8785,165.4485,credit card,normal,female,4.8,157.57,7.8785
naypyitaw,2019-02-13 15:06:00,fashion_accessories,92.98,2,9.298,195.258,credit card,member,female,8.0,185.96,9.298
naypyitaw,2019-02-13 18:15:00,food_and_beverages,14.87,2,1.487,31.227,credit card,member,female,8.9,29.74,1.487
naypyitaw,2019-02-14 11:26:00,food_and_beverages,27.66,10,13.83,290.43,credit card,member,male,8.9,276.6,13.83
naypyitaw,2019-02-14 12:42:00,health_and_beauty,58.32,2,5.832,122.472,ewallet,normal,female,6.0,116.64,5.832
naypyitaw,2019-02-14 17:29:00,food_and_beverages,99.37,2,9.937,208.677,cash,member,male,5.2,198.74,9.937
naypyitaw,2019-02-15 11:21:00,electronic_accessories,98.84,1,4.942,103.782,cash,member,female,8.4,98.84,4.942
naypyitaw,2019-02-15 12:12:00,electronic_accessories,32.8,10,16.4,344.4,cash,normal,female,6.2,328.0,16.4
naypyitaw,2019-02-15 12:31:00,fashion_accessories,80.48,3,12.072,253.512,cash,member,female,8.1,241.44,12.072
naypyitaw,2019-02-15 14:53:00,fashion_accessories,99.3,10,49.65,1042.65,credit card,member,female,6.6,993.0,49.65
naypyitaw,2019-02-15 17:10:00,health_and_beauty,33.64,8,13.456,282.576,credit card,normal,male,9.3,269.12,13.456
naypyitaw,2019-02-15 17:47:00,sports_and_travel,24.74,3,3.711,77.931,credit card,member,female,10.0,74.22,3.711
naypyitaw,2019-02-15 20:21:00,health_and_beauty,68.55,4,13.71,287.91,credit card,member,male,9.2,274.2,13.71
naypyitaw,2019-02-16 14:19:00,health_and_beauty,47.71,6,14.313,300.573,ewallet,member,female,4.4,286.26,14.313
naypyitaw,2019-02-16 15:53:00,electronic_accessories,12.05,5,3.0125,63.2625,ewallet,member,male,5.5,60.25,3.0125
naypyitaw,2019-02-16 17:30:00,fashion_accessories,97.79,7,34.2265,718.7565,ewallet,member,female,4.9,684.53,34.2265
naypyitaw,2019-02-17 16:50:00,sports_and_travel,67.99,7,23.7965,499.7265,ewallet,member,female,5.7,475.93,23.7965
naypyitaw,2019-02-17 18:06:00,electronic_accessories,11.81,5,2.9525,62.0025,cash,normal,male,9.4,59.05,2.9525
naypyitaw,2019-02-17 19:11:00,sports_and_travel,46.66,9,20.997,440.937,ewallet,normal,female,5.3,419.94,20.997
naypyitaw,2019-02-17 19:57:00,food_and_beverages,71.39,5,17.8475,374.7975,credit card,member,female,5.5,356.95,17.8475
naypyitaw,2019-02-18 11:40:00,electronic_accessories,60.95,1,3.0475,63.9975,ewallet,member,female,5.9,60.95,3.0475
naypyitaw,2019-02-18 16:28:00,health_and_beauty,44.07,4,8.814,185.094,ewallet,member,male,8.4,176.28,8.814
naypyitaw,2019-02-18 19:39:00,fashion_accessories,90.22,3,13.533,284.193,cash,normal,male,6.2,270.66,13.533
naypyitaw,2019-02-19 11:33:00,electronic_accessories,71.89,8,28.756,603.876,ewallet,normal,male,5.5,575.12,28.756
naypyitaw,2019-02-19 15:14:00,electronic_accessories,77.63,9,34.9335,733.6035,ewallet,normal,female,7.2,698.67,34.9335
naypyitaw,2019-02-19 16:23:00,food_and_beverages,41.24,4,8.248,173.208,cash,normal,female,7.1,164.96,8.248
naypyitaw,2019-02-19 19:24:00,health_and_beauty,21.8,8,8.72,183.12,cash,normal,male,8.3,174.4,8.72
naypyitaw,2019-02-20 13:24:00,home_and_lifestyle,86.27,1,4.3135,90.5835,ewallet,member,female,7.0,86.27,4.3135
naypyitaw,2019-02-21 10:26:00,health_and_beauty,83.66,5,20.915,439.215,cash,normal,female,7.2,418.3,20.915
naypyitaw,2019-02-21 11:39:00,sports_and_travel,98.8,2,9.88,207.48,cash,normal,female,7.7,197.6,9.88
naypyitaw,2019-02-21 12:38:00,fashion_accessories,12.54,1,0.627,13.167,cash,member,female,8.2,12.54,0.627
naypyitaw,2019-02-22 10:36:00,food_and_beverages,30.41,1,1.5205,31.9305,credit card,member,female,8.4,30.41,1.5205
naypyitaw,2019-02-22 12:10:00,home_and_lifestyle,12.73,2,1.273,26.733,credit card,member,female,5.2,25.46,1.273
naypyitaw,2019-02-22 18:17:00,sports_and_travel,95.49,7,33.4215,701.8515,ewallet,normal,male,8.7,668.43,33.4215
naypyitaw,2019-02-23 16:52:00,food_and_beverages,35.89,1,1.7945,37.6845,credit card,normal,male,7.9,35.89,1.7945
naypyitaw,2019-02-23 18:45:00,food_and_beverages,80.36,4,16.072,337.512,credit card,member,female,8.3,321.44,16.072
naypyitaw,2019-02-23 19:49:00,sports_and_travel,58.39,7,20.4365,429.1665,credit card,member,male,8.2,408.73,20.4365
naypyitaw,2019-02-24 10:55:00,home_and_lifestyle,55.73,6,16.719,351.099,ewallet,normal,male,7.0,334.38,16.719
naypyitaw,2019-02-24 11:38:00,home_and_lifestyle,73.56,10,36.78,772.38,ewallet,normal,female,8.0,735.6,36.78
naypyitaw,2019-02-24 13:08:00,health_and_beauty,10.16,5,2.54,53.34,ewallet,member,female,4.1,50.8,2.54
naypyitaw,2019-02-24 16:44:00,electronic_accessories,24.74,10,12.37,259.77,cash,normal,male,7.1,247.4,12.37
naypyitaw,2019-02-25 11:24:00,electronic_accessories,86.04,5,21.51,451.71,ewallet,member,male,4.8,430.2,21.51
naypyitaw,2019-02-25 15:31:00,food_and_beverages,48.61,1,2.4305,51.0405,cash,normal,male,4.4,48.61,2.4305
naypyitaw,2019-02-26 20:26:00,food_and_beverages,22.93,9,10.3185,216.6885,cash,normal,female,5.5,206.37,10.3185
naypyitaw,2019-02-27 10:23:00,electronic_accessories,99.69,1,4.9845,104.6745,credit card,normal,female,8.0,99.69,4.9845
naypyitaw,2019-02-27 15:12:00,food_and_beverages,94.47,8,37.788,793.548,cash,normal,female,9.1,755.76,37.788
naypyitaw,2019-02-27 19:01:00,health_and_beauty,85.87,7,30.0545,631.1445,credit card,member,female,8.0,601.09,30.0545
naypyitaw,2019-02-28 18:37:00,fashion_accessories,93.2,2,9.32,195.72,credit card,member,male,6.0,186.4,9.32
naypyitaw,2019-02-28 19:01:00,electronic_accessories,85.98,8,34.392,722.232,cash,normal,female,8.2,687.84,34.392
naypyitaw,2019-03-01 10:30:00,health_and_beauty,75.88,1,3.794,79.674,credit card,member,male,7.1,75.88,3.794
naypyitaw,2019-03-01 19:17:00,health_and_beauty,21.12,2,2.112,44.352,cash,member,female,9.7,42.24,2.112
naypyitaw,2019-03-02 10:02:00,sports_and_travel,73.95,4,14.79,310.59,cash,normal,female,6.1,295.8,14.79
naypyitaw,2019-03-02 10:19:00,food_and_beverages,91.4,7,31.99,671.79,cash,member,male,9.5,639.8,31.99
naypyitaw,2019-03-02 15:19:00,food_and_beverages,40.52,5,10.13,212.73,cash,normal,male,4.5,202.6,10.13
naypyitaw,2019-03-02 16:40:00,sports_and_travel,49.33,10,24.665,517.965,credit card,normal,female,9.4,493.3,24.665
naypyitaw,2019-03-03 10:54:00,health_and_beauty,46.53,6,13.959,293.139,credit card,member,male,4.3,279.18,13.959
naypyitaw,2019-03-03 13:42:00,electronic_accessories,51.92,5,12.98,272.58,cash,member,female,7.5,259.6,12.98
naypyitaw,2019-03-03 14:30:00,electronic_accessories,81.97,10,40.985,860.685,cash,member,male,9.2,819.7,40.985
naypyitaw,2019-03-03 17:36:00,home_and_lifestyle,44.01,8,17.604,369.684,cash,normal,female,8.8,352.08,17.604
naypyitaw,2019-03-03 19:17:00,electronic_accessories,20.85,8,8.34,175.14,cash,normal,male,6.3,166.8,8.34
naypyitaw,2019-03-03 19:30:00,electronic_accessories,30.2,8,12.08,253.68,ewallet,member,female,5.1,241.6,12.08
naypyitaw,2019-03-13 12:47:00,fashion_accessories,12.19,8,4.876,102.396,ewallet,normal,female,6.8,97.52,4.876
naypyitaw,2019-03-13 12:51:00,sports_and_travel,72.88,2,7.288,153.048,cash,member,male,6.1,145.76,7.288
naypyitaw,2019-03-13 15:45:00,fashion_accessories,56.5,1,2.825,59.325,ewallet,normal,male,9.6,56.5,2.825
naypyitaw,2019-03-13 19:52:00,home_and_lifestyle,63.91,8,25.564,536.844,credit card,member,male,4.6,511.28,25.564
naypyitaw,2019-03-14 11:07:00,fashion_accessories,59.61,10,29.805,625.905,cash,normal,male,5.3,596.1,29.805
naypyitaw,2019-03-14 13:49:00,sports_and_travel,35.22,6,10.566,221.886,ewallet,member,female,6.5,211.32,10.566
naypyitaw,2019-03-14 15:36:00,sports_and_travel,42.85,1,2.1425,44.9925,credit card,member,male,9.3,42.85,2.1425
naypyitaw,2019-03-14 17:20:00,electronic_accessories,27.85,7,9.7475,204.6975,ewallet,normal,male,6.0,194.95,9.7475
naypyitaw,2019-03-14 17:22:00,home_and_lifestyle,35.47,4,7.094,148.974,credit card,normal,male,6.9,141.88,7.094
naypyitaw,2019-03-14 17:54:00,home_and_lifestyle,70.11,6,21.033,441.693,ewallet,normal,female,5.2,420.66,21.033
naypyitaw,2019-03-14 18:10:00,electronic_accessories,87.91,5,21.9775,461.5275,ewallet,member,male,4.4,439.55,21.9775
naypyitaw,2019-03-14 19:33:00,electronic_accessories,51.32,9,23.094,484.974,cash,normal,female,5.6,461.88,23.094
naypyitaw,2019-03-14 20:35:00,food_and_beverages,77.56,10,38.78,814.38,ewallet,normal,male,6.9,775.6,38.78
naypyitaw,2019-03-15 14:04:00,home_and_lifestyle,65.26,8,26.104,548.184,ewallet,normal,male,6.3,522.08,26.104
naypyitaw,2019-03-16 15:33:00,fashion_accessories,97.26,4,19.452,408.492,ewallet,normal,male,6.8,389.04,19.452
naypyitaw,2019-03-16 19:08:00,food_and_beverages,87.8,9,39.51,829.71,cash,normal,female,9.2,790.2,39.51
naypyitaw,2019-03-16 19:47:00,health_and_beauty,15.37,2,1.537,32.277,cash,member,male,7.2,30.74,1.537
naypyitaw,2019-03-17 18:58:00,food_and_beverages,22.62,1,1.131,23.751,cash,member,female,6.4,22.62,1.131
naypyitaw,2019-03-17 19:06:00,fashion_accessories,35.19,10,17.595,369.495,credit card,member,male,8.4,351.9,17.595
naypyitaw,2019-03-18 15:29:00,fashion_accessories,91.98,1,4.599,96.579,cash,member,male,9.8,91.98,4.599
naypyitaw,2019-03-18 15:52:00,fashion_accessories,51.47,1,2.5735,54.0435,ewallet,member,female,8.5,51.47,2.5735
naypyitaw,2019-03-18 17:38:00,home_and_lifestyle,28.53,10,14.265,299.565,ewallet,member,female,7.8,285.3,14.265
naypyitaw,2019-03-19 12:16:00,electronic_accessories,46.2,1,2.31,48.51,cash,normal,female,6.3,46.2,2.31
naypyitaw,2019-03-19 12:46:00,health_and_beauty,66.14,4,13.228,277.788,credit card,normal,male,5.6,264.56,13.228
naypyitaw,2019-03-19 14:35:00,electronic_accessories,26.61,2,2.661,55.881,cash,normal,female,4.2,53.22,2.661
naypyitaw,2019-03-19 15:29:00,electronic_accessories,88.55,8,35.42,743.82,ewallet,member,female,4.7,708.4,35.42
naypyitaw,2019-03-19 15:52:00,home_and_lifestyle,75.53,4,15.106,317.226,ewallet,member,female,8.3,302.12,15.106
naypyitaw,2019-03-19 17:08:00,fashion_accessories,82.63,10,41.315,867.615,ewallet,member,female,7.9,826.3,41.315
naypyitaw,2019-03-19 19:09:00,sports_and_travel,99.24,9,44.658,937.818,ewallet,normal,male,9.0,893.16,44.658
naypyitaw,2019-03-20 11:23:00,home_and_lifestyle,83.17,6,24.951,523.971,cash,member,female,7.3,499.02,24.951
naypyitaw,2019-03-20 16:28:00,fashion_accessories,70.99,10,35.495,745.395,cash,member,male,5.7,709.9,35.495
naypyitaw,2019-03-20 17:52:00,sports_and_travel,25.25,5,6.3125,132.5625,cash,member,male,6.1,126.25,6.3125
naypyitaw,2019-03-21 17:04:00,food_and_beverages,57.29,6,17.187,360.927,ewallet,normal,female,5.9,343.74,17.187
naypyitaw,2019-03-23 12:41:00,home_and_lifestyle,55.61,7,19.4635,408.7335,cash,normal,male,8.5,389.27,19.4635
naypyitaw,2019-03-23 13:23:00,fashion_accessories,67.39,7,23.5865,495.3165,ewallet,member,male,6.9,471.73,23.5865
naypyitaw,2019-03-23 13:24:00,health_and_beauty,54.92,8,21.968,461.328,ewallet,normal,female,7.6,439.36,21.968
naypyitaw,2019-03-23 15:59:00,home_and_lifestyle,81.2,7,28.42,596.82,credit card,member,female,8.1,568.4,28.42
naypyitaw,2019-03-24 10:43:00,food_and_beverages,33.98,9,15.291,321.111,cash,normal,female,4.2,305.82,15.291
naypyitaw,2019-03-24 13:48:00,sports_and_travel,14.7,5,3.675,77.175,ewallet,member,male,8.5,73.5,3.675
naypyitaw,2019-03-24 14:49:00,home_and_lifestyle,74.86,1,3.743,78.603,cash,member,male,6.9,74.86,3.743
naypyitaw,2019-03-24 17:56:00,home_and_lifestyle,78.38,4,15.676,329.196,cash,member,female,7.9,313.52,15.676
naypyitaw,2019-03-24 18:27:00,electronic_accessories,64.95,10,32.475,681.975,cash,normal,male,5.2,649.5,32.475
naypyitaw,2019-03-25 10:23:00,fashion_accessories,76.52,5,19.13,401.73,cash,normal,male,9.9,382.6,19.13
naypyitaw,2019-03-25 18:30:00,electronic_accessories,85.39,7,29.8865,627.6165,ewallet,normal,male,4.1,597.73,29.8865
naypyitaw,2019-03-25 20:18:00,food_and_beverages,39.43,6,11.829,248.409,credit card,normal,female,9.4,236.58,11.829
naypyitaw,2019-03-26 10:31:00,food_and_beverages,16.31,9,7.3395,154.1295,ewallet,normal,female,8.4,146.79,7.3395
naypyitaw,2019-03-26 14:13:00,electronic_accessories,84.25,2,8.425,176.925,credit card,member,male,5.3,168.5,8.425
naypyitaw,2019-03-26 18:03:00,health_and_beauty,43.7,2,4.37,91.77,cash,member,male,4.9,87.4,4.37
naypyitaw,2019-03-26 19:20:00,fashion_accessories,48.71,1,2.4355,51.1455,cash,member,male,4.1,48.71,2.4355
naypyitaw,2019-03-27 10:43:00,fashion_accessories,99.82,9,44.919,943.299,cash,member,male,6.6,898.38,44.919
naypyitaw,2019-03-28 12:58:00,electronic_accessories,47.65,3,7.1475,150.0975,credit card,normal,female,9.5,142.95,7.1475
naypyitaw,2019-03-28 13:57:00,food_and_beverages,38.6,3,5.79,121.59,ewallet,member,female,7.5,115.8,5.79
naypyitaw,2019-03-28 19:16:00,food_and_beverages,49.79,4,9.958,209.118,credit card,member,female,6.4,199.16,9.958
naypyitaw,2019-03-29 14:44:00,electronic_accessories,28.84,4,5.768,121.128,cash,normal,male,6.4,115.36,5.768
naypyitaw,2019-03-29 19:12:00,electronic_accessories,82.34,10,41.17,864.57,ewallet,member,male,4.3,823.4,41.17
naypyitaw,2019-03-30 12:51:00,fashion_accessories,10.18,8,4.072,85.512,credit card,member,female,9.5,81.44,4.072
naypyitaw,2019-03-30 14:58:00,health_and_beauty,70.21,6,21.063,442.323,cash,normal,male,7.4,421.26,21.063
naypyitaw,2019-03-30 19:26:00,food_and_beverages,72.52,8,29.008,609.168,credit card,member,female,4.0,580.16,29.008
naypyitaw,2019-03-30 20:37:00,electronic_accessories,96.82,3,14.523,304.983,cash,member,male,6.7,290.46,14.523
naypyitaw,2019-04-01 18:19:00,electronic_accessories,66.65,9,29.9925,629.8425,credit card,member,female,9.7,599.85,29.9925
naypyitaw,2019-04-02 12:50:00,health_and_beauty,13.85,9,6.2325,130.8825,ewallet,normal,female,6.0,124.65,6.2325
naypyitaw,2019-04-02 13:38:00,home_and_lifestyle,13.98,1,0.699,14.679,ewallet,member,male,9.8,13.98,0.699
